"date","geography","geography code","Rural Urban","Sex: All persons; Economic Activity: All usual residents aged 16 to 74; measures: Value","Sex: All persons; Economic Activity: Economically active; measures: Value","Sex: All persons; Economic Activity: Economically active: In employment; measures: Value","Sex: All persons; Economic Activity: Economically active: Employee: Part-time; measures: Value","Sex: All persons; Economic Activity: Economically active: Employee: Full-time; measures: Value","Sex: All persons; Economic Activity: Economically active: Self-employed; measures: Value","Sex: All persons; Economic Activity: Economically active: Unemployed; measures: Value","Sex: All persons; Economic Activity: Economically active: Full-time student; measures: Value","Sex: All persons; Economic Activity: Economically Inactive; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Retired; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Student (including full-time students); measures: Value","Sex: All persons; Economic Activity: Economically inactive: Looking after home or family; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Long-term sick or disabled; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Other; measures: Value","Sex: All persons; Economic Activity: Unemployed: Age 16 to 24; measures: Value","Sex: All persons; Economic Activity: Unemployed: Age 50 to 74; measures: Value","Sex: All persons; Economic Activity: Unemployed: Never worked; measures: Value","Sex: All persons; Economic Activity: Long-term unemployed; measures: Value","Sex: Males; Economic Activity: All usual residents aged 16 to 74; measures: Value","Sex: Males; Economic Activity: Economically active; measures: Value","Sex: Males; Economic Activity: Economically active: In employment; measures: Value","Sex: Males; Economic Activity: Economically active: Employee: Part-time; measures: Value","Sex: Males; Economic Activity: Economically active: Employee: Full-time; measures: Value","Sex: Males; Economic Activity: Economically active: Self-employed; measures: Value","Sex: Males; Economic Activity: Economically active: Unemployed; measures: Value","Sex: Males; Economic Activity: Economically active: Full-time student; measures: Value","Sex: Males; Economic Activity: Economically Inactive; measures: Value","Sex: Males; Economic Activity: Economically inactive: Retired; measures: Value","Sex: Males; Economic Activity: Economically inactive: Student (including full-time students); measures: Value","Sex: Males; Economic Activity: Economically inactive: Looking after home or family; measures: Value","Sex: Males; Economic Activity: Economically inactive: Long-term sick or disabled; measures: Value","Sex: Males; Economic Activity: Economically inactive: Other; measures: Value","Sex: Males; Economic Activity: Unemployed: Age 16 to 24; measures: Value","Sex: Males; Economic Activity: Unemployed: Age 50 to 74; measures: Value","Sex: Males; Economic Activity: Unemployed: Never worked; measures: Value","Sex: Males; Economic Activity: Long-term unemployed; measures: Value","Sex: Females; Economic Activity: All usual residents aged 16 to 74; measures: Value","Sex: Females; Economic Activity: Economically active; measures: Value","Sex: Females; Economic Activity: Economically active: In employment; measures: Value","Sex: Females; Economic Activity: Economically active: Employee: Part-time; measures: Value","Sex: Females; Economic Activity: Economically active: Employee: Full-time; measures: Value","Sex: Females; Economic Activity: Economically active: Self-employed; measures: Value","Sex: Females; Economic Activity: Economically active: Unemployed; measures: Value","Sex: Females; Economic Activity: Economically active: Full-time student; measures: Value","Sex: Females; Economic Activity: Economically Inactive; measures: Value","Sex: Females; Economic Activity: Economically inactive: Retired; measures: Value","Sex: Females; Economic Activity: Economically inactive: Student (including full-time students); measures: Value","Sex: Females; Economic Activity: Economically inactive: Looking after home or family; measures: Value","Sex: Females; Economic Activity: Economically inactive: Long-term sick or disabled; measures: Value","Sex: Females; Economic Activity: Economically inactive: Other; measures: Value","Sex: Females; Economic Activity: Unemployed: Age 16 to 24; measures: Value","Sex: Females; Economic Activity: Unemployed: Age 50 to 74; measures: Value","Sex: Females; Economic Activity: Unemployed: Never worked; measures: Value","Sex: Females; Economic Activity: Long-term unemployed; measures: Value"
"2011","L28","L28","Total",4678,2584,2025,610,1242,173,432,127,2094,851,203,249,611,180,135,54,84,194,2179,1303,992,116,732,144,257,54,876,333,95,47,326,75,89,37,49,109,2499,1281,1033,494,510,29,175,73,1218,518,108,202,285,105,46,17,35,85
"2011","L29","L29","Total",317,234,207,43,123,41,14,13,83,40,15,9,14,5,1,2,2,6,148,115,101,7,63,31,9,5,33,19,8,0,5,1,1,1,1,4,169,119,106,36,60,10,5,8,50,21,7,9,9,4,0,1,1,2
"2011","L3","L3","Total",16489,9762,6652,850,5023,779,558,2552,6727,658,4926,218,630,295,156,67,118,174,8950,5534,4027,273,3140,614,364,1143,3416,326,2536,44,354,156,99,46,71,109,7539,4228,2625,577,1883,165,194,1409,3311,332,2390,174,276,139,57,21,47,65
"2011","L30","L30","Total",14387,9591,8071,2166,5159,746,1029,491,4796,1933,667,608,1244,344,329,179,188,435,6815,4816,3963,423,2932,608,652,201,1999,776,334,109,625,155,221,124,125,265,7572,4775,4108,1743,2227,138,377,290,2797,1157,333,499,619,189,108,55,63,170
"2011","L31","L31","Total",22607,15533,14064,3288,8893,1883,683,786,7074,4299,870,506,838,561,195,165,74,250,11104,7956,7196,593,5175,1428,418,342,3148,1782,452,53,442,419,133,104,48,146,11503,7577,6868,2695,3718,455,265,444,3926,2517,418,453,396,142,62,61,26,104
"2011","L32","L32","Total",14805,9221,7657,2100,4813,744,1142,422,5584,1822,752,783,1748,479,298,192,230,484,6995,4639,3800,429,2781,590,671,168,2356,791,335,136,899,195,180,126,119,260,7810,4582,3857,1671,2032,154,471,254,3228,1031,417,647,849,284,118,66,111,224
"2011","L33","L33","Total",12252,8081,6826,1733,4450,643,899,356,4171,1169,593,716,1283,410,296,141,214,337,5646,4017,3378,318,2547,513,518,121,1629,494,279,98,604,154,175,102,120,183,6606,4064,3448,1415,1903,130,381,235,2542,675,314,618,679,256,121,39,94,154
"2011","L34","L34","Total",8732,5793,5156,1217,3223,716,405,232,2939,1489,406,317,569,158,114,66,53,165,4298,3047,2688,247,1913,528,261,98,1251,647,183,40,313,68,70,51,31,102,4434,2746,2468,970,1310,188,144,134,1688,842,223,277,256,90,44,15,22,63
"2011","L35","L35","Total",22792,15121,13439,3260,8686,1493,1045,637,7671,4016,1056,788,1401,410,324,172,201,414,11014,7765,6864,650,5055,1159,632,269,3249,1722,523,104,720,180,202,126,112,250,11778,7356,6575,2610,3631,334,413,368,4422,2294,533,684,681,230,122,46,89,164
"2011","L36","L36","Total",28728,18500,15601,4109,9845,1647,1961,938,10228,4079,1459,1336,2574,780,610,319,403,812,13519,9283,7736,752,5668,1316,1174,373,4236,1708,777,176,1255,320,381,215,237,474,15209,9217,7865,3357,4177,331,787,565,5992,2371,682,1160,1319,460,229,104,166,338
"2011","L37","L37","Total",16745,10844,9895,2625,5606,1664,424,525,5901,4122,691,434,451,203,119,103,40,160,7968,5584,5082,531,3346,1205,254,248,2384,1696,368,28,201,91,80,63,27,89,8777,5260,4813,2094,2260,459,170,277,3517,2426,323,406,250,112,39,40,13,71
"2011","L38","L38","Total",1991,1320,1223,278,729,216,52,45,671,437,94,47,64,29,17,14,6,20,968,687,635,57,421,157,36,16,281,193,50,4,23,11,14,10,5,12,1023,633,588,221,308,59,16,29,390,244,44,43,41,18,3,4,1,8
"2011","L39","L39","Total",21474,14127,11813,2797,6991,2025,530,1784,7347,3910,2154,468,589,226,180,132,68,205,10269,7184,6121,549,4125,1447,340,723,3085,1695,954,46,297,93,122,87,47,123,11205,6943,5692,2248,2866,578,190,1061,4262,2215,1200,422,292,133,58,45,21,82
"2011","L4","L4","Total",29841,18450,14903,4292,9251,1360,2595,952,11391,3790,1573,1565,3397,1066,729,417,504,1142,14494,9500,7436,960,5375,1101,1648,416,4994,1697,778,220,1825,474,439,295,296,715,15347,8950,7467,3332,3876,259,947,536,6397,2093,795,1345,1572,592,290,122,208,427
"2011","L40","L40","Total",13306,9272,8552,1948,4928,1676,350,370,4034,2599,476,365,458,136,109,83,37,130,6568,4887,4525,346,2964,1215,202,160,1681,1112,244,41,227,57,69,55,25,70,6738,4385,4027,1602,1964,461,148,210,2353,1487,232,324,231,79,40,28,12,60
"2011","L5","L5","Total",9389,5099,3843,1193,2299,351,976,280,4290,1338,546,515,1443,448,268,149,208,450,4664,2699,1936,316,1343,277,641,122,1965,633,277,83,753,219,177,101,148,294,4725,2400,1907,877,956,74,335,158,2325,705,269,432,690,229,91,48,60,156
"2011","L6","L6","Total",18344,10616,7753,2184,4843,726,1750,1113,7728,1937,2126,821,2073,771,445,215,370,737,9515,5754,4072,662,2823,587,1173,509,3761,936,1079,138,1217,391,266,158,216,515,8829,4862,3681,1522,2020,139,577,604,3967,1001,1047,683,856,380,179,57,154,222
"2011","L7","L7","Total",14875,7606,4809,1379,2907,523,1097,1700,7269,1204,3901,531,1149,484,269,131,267,448,7730,4149,2645,518,1725,402,716,788,3581,561,2103,84,588,245,169,94,156,307,7145,3457,2164,861,1182,121,381,912,3688,643,1798,447,561,239,100,37,111,141
"2011","L8","L8","Total",24780,14043,10082,2737,6028,1317,2486,1475,10737,2221,3140,1341,2829,1206,563,297,644,1020,13127,7876,5518,997,3527,994,1647,711,5251,1043,1779,197,1649,583,360,197,402,682,11653,6167,4564,1740,2501,323,839,764,5486,1178,1361,1144,1180,623,203,100,242,338
"2011","L9","L9","Total",24741,16884,14452,3597,9394,1461,1597,835,7857,2697,1085,811,1861,1403,391,266,263,690,13056,9050,7607,921,5511,1175,1082,361,4006,1198,547,108,1034,1119,248,193,178,470,11685,7834,6845,2676,3883,286,515,474,3851,1499,538,703,827,284,143,73,85,220
"2011","LA1","LA1","Total",40523,25743,21162,5282,13385,2495,1261,3320,14780,4124,7133,1040,1665,818,383,217,199,501,19714,13043,10885,1212,7926,1747,782,1376,6671,1796,3346,130,901,498,264,152,117,285,20809,12700,10277,4070,5459,748,479,1944,8109,2328,3787,910,764,320,119,65,82,216
"2011","LA10","LA10","Total",2857,1939,1847,441,834,572,31,61,918,515,262,45,66,30,8,10,2,16,1473,1022,965,86,515,364,24,33,451,211,183,6,33,18,8,8,2,12,1384,917,882,355,319,208,7,28,467,304,79,39,33,12,0,2,0,4
"2011","LA11","LA11","Total",6882,4452,4186,1016,2072,1098,110,156,2430,1824,180,162,184,80,28,43,7,40,3362,2329,2201,223,1264,714,55,73,1033,798,90,8,105,32,14,24,4,17,3520,2123,1985,793,808,384,55,83,1397,1026,90,154,79,48,14,19,3,23
"2011","LA12","LA12","Total",15081,10241,9535,2304,5302,1929,410,296,4840,3253,419,466,481,221,97,116,28,163,7541,5423,5055,410,3384,1261,244,124,2118,1505,229,39,239,106,57,73,16,94,7540,4818,4480,1894,1918,668,166,172,2722,1748,190,427,242,115,40,43,12,69
"2011","LA13","LA13","Total",13906,9368,8490,2366,5184,940,544,334,4538,2512,447,493,867,219,192,90,83,182,6907,4980,4508,380,3455,673,328,144,1927,1100,216,52,462,97,110,61,49,107,6999,4388,3982,1986,1729,267,216,190,2611,1412,231,441,405,122,82,29,34,75
"2011","LA14","LA14","Total",28501,18411,16247,4632,10048,1567,1530,634,10090,5038,909,1072,2486,585,486,253,236,591,14360,9910,8701,892,6715,1094,933,276,4450,2260,458,137,1345,250,292,177,128,343,14141,8501,7546,3740,3333,473,597,358,5640,2778,451,935,1141,335,194,76,108,248
"2011","LA15","LA15","Total",5780,4058,3700,979,2316,405,212,146,1722,1076,172,150,259,65,78,40,30,65,2890,2143,1963,166,1524,273,122,58,747,486,84,12,140,25,48,25,23,32,2890,1915,1737,813,792,132,90,88,975,590,88,138,119,40,30,15,7,33
"2011","LA16","LA16","Total",2558,1798,1667,451,1020,196,70,61,760,478,78,82,99,23,21,16,8,23,1296,961,889,65,693,131,48,24,335,229,43,11,47,5,14,13,7,15,1262,837,778,386,327,65,22,37,425,249,35,71,52,18,7,3,1,8
"2011","LA17","LA17","Total",884,612,573,143,275,155,17,22,272,206,18,25,12,11,2,8,1,6,448,328,308,25,180,103,12,8,120,96,9,4,7,4,2,5,1,4,436,284,265,118,95,52,5,14,152,110,9,21,5,7,0,3,0,2
"2011","LA18","LA18","Total",6890,4206,3849,1030,2237,582,254,103,2684,1375,209,285,278,537,83,51,46,97,3689,2312,2102,209,1513,380,168,42,1377,623,109,28,153,464,53,38,33,60,3201,1894,1747,821,724,202,86,61,1307,752,100,257,125,73,30,13,13,37
"2011","LA19","LA19","Total",728,504,472,107,235,130,20,12,224,145,20,20,30,9,5,7,2,6,360,259,246,19,137,90,10,3,101,69,12,4,13,3,2,2,1,2,368,245,226,88,98,40,10,9,123,76,8,16,17,6,3,5,1,4
"2011","LA2","LA2","Total",16918,10818,9652,2199,5120,2333,291,875,6100,2899,2323,344,332,202,75,74,25,95,8274,5568,5041,411,3038,1592,172,355,2706,1278,1137,29,175,87,48,45,18,53,8644,5250,4611,1788,2082,741,119,520,3394,1621,1186,315,157,115,27,29,7,42
"2011","LA20","LA20","Total",899,634,594,124,281,189,22,18,265,192,18,26,13,16,5,8,2,8,464,342,327,27,172,128,12,3,122,96,9,2,9,6,3,3,2,2,435,292,267,97,109,61,10,15,143,96,9,24,4,10,2,5,0,6
"2011","LA21","LA21","Total",707,505,481,97,248,136,9,15,202,159,6,14,17,6,2,2,2,1,359,268,254,20,145,89,7,7,91,71,5,0,11,4,1,2,1,1,348,237,227,77,103,47,2,8,111,88,1,14,6,2,1,0,1,0
"2011","LA22","LA22","Total",3732,2808,2621,501,1341,779,65,122,924,643,101,66,56,58,14,16,3,21,1869,1481,1377,122,768,487,37,67,388,282,52,4,24,26,10,7,2,12,1863,1327,1244,379,573,292,28,55,536,361,49,62,32,32,4,9,1,9
"2011","LA23","LA23","Total",6676,4822,4509,943,2386,1180,149,164,1854,1234,224,132,171,93,35,33,7,54,3298,2494,2319,212,1363,744,99,76,804,530,128,23,78,45,26,27,5,32,3378,2328,2190,731,1023,436,50,88,1050,704,96,109,93,48,9,6,2,22
"2011","LA3","LA3","Total",17763,12138,10886,2836,6601,1449,757,495,5625,2949,698,644,1015,319,232,154,114,305,8687,6297,5614,602,4011,1001,488,195,2390,1287,339,79,534,151,160,99,75,185,9076,5841,5272,2234,2590,448,269,300,3235,1662,359,565,481,168,72,55,39,120
"2011","LA4","LA4","Total",18583,12071,10744,2983,6275,1486,856,471,6512,3640,743,644,1165,320,255,175,117,357,9007,6252,5516,650,3841,1025,542,194,2755,1552,376,85,608,134,162,119,76,209,9576,5819,5228,2333,2434,461,314,277,3757,2088,367,559,557,186,93,56,41,148
"2011","LA5","LA5","Total",11769,7950,7421,1910,4166,1345,253,276,3819,2719,378,287,313,122,79,67,34,78,5679,4123,3847,363,2563,921,153,123,1556,1149,179,22,151,55,53,47,22,41,6090,3827,3574,1547,1603,424,100,153,2263,1570,199,265,162,67,26,20,12,37
"2011","LA6","LA6","Total",9155,6393,6038,1396,2969,1673,139,216,2762,1900,376,211,171,104,27,44,10,59,4448,3352,3177,270,1779,1128,76,99,1096,803,138,17,97,41,15,30,6,27,4707,3041,2861,1126,1190,545,63,117,1666,1097,238,194,74,63,12,14,4,32
"2011","LA7","LA7","Total",3775,2588,2447,597,1265,585,51,90,1187,836,165,84,74,28,13,7,2,25,1845,1334,1264,108,756,400,29,41,511,365,78,10,48,10,9,6,1,13,1930,1254,1183,489,509,185,22,49,676,471,87,74,26,18,4,1,1,12
"2011","LA8","LA8","Total",6702,4725,4457,998,2089,1370,107,161,1977,1487,154,152,108,76,34,32,2,34,3346,2517,2386,202,1248,936,53,78,829,649,77,8,61,34,22,13,2,18,3356,2208,2071,796,841,434,54,83,1148,838,77,144,47,42,12,19,0,16
"2011","LA9","LA9","Total",22210,16449,15295,3989,9013,2293,485,669,5761,3812,505,490,694,260,131,124,27,167,10898,8460,7889,778,5548,1563,296,275,2438,1648,271,40,351,128,86,84,18,101,11312,7989,7406,3211,3465,730,189,394,3323,2164,234,450,343,132,45,40,9,66
"2011","LE1","LE1","Total",11024,5723,3734,775,2609,350,736,1253,5301,361,3753,469,403,315,147,106,135,307,5654,3284,2287,403,1620,264,517,480,2370,189,1746,33,249,153,94,78,80,223,5370,2439,1447,372,989,86,219,773,2931,172,2007,436,154,162,53,28,55,84
"2011","LE10","LE10","Total",35233,25818,23850,5147,15415,3288,1183,785,9415,5661,1151,1130,1028,445,340,288,131,446,17540,13818,12743,835,9607,2301,718,357,3722,2371,536,117,510,188,206,207,75,262,17693,12000,11107,4312,5808,987,465,428,5693,3290,615,1013,518,257,134,81,56,184
"2011","LE11","LE11","Total",47273,27812,22684,5339,14719,2626,1608,3520,19461,5042,10702,1618,1393,706,464,286,246,644,24986,15221,12359,1287,9204,1868,960,1902,9765,2155,6435,150,713,312,285,196,137,371,22287,12591,10325,4052,5515,758,648,1618,9696,2887,4267,1468,680,394,179,90,109,273
"2011","LE12","LE12","Total",45993,33121,30682,6691,19351,4640,1242,1197,12872,7218,2615,1400,1148,491,337,273,144,440,22607,17328,16071,1140,11812,3119,730,527,5279,3116,1244,118,598,203,209,193,85,245,23386,15793,14611,5551,7539,1521,512,670,7593,4102,1371,1282,550,288,128,80,59,195
"2011","LE13","LE13","Total",19861,14744,13460,3148,8847,1465,674,610,5117,3039,655,660,496,267,206,132,84,236,9907,7856,7217,564,5650,1003,386,253,2051,1312,313,61,254,111,133,80,51,122,9954,6888,6243,2584,3197,462,288,357,3066,1727,342,599,242,156,73,52,33,114
"2011","LE14","LE14","Total",12891,9640,9034,1860,5009,2165,304,302,3251,2052,428,427,210,134,74,78,23,115,6436,5161,4837,313,3069,1455,172,152,1275,872,215,29,101,58,45,47,13,70,6455,4479,4197,1547,1940,710,132,150,1976,1180,213,398,109,76,29,31,10,45
"2011","LE15","LE15","Total",23517,16212,15154,3311,8957,2886,550,508,7305,3899,1442,777,427,760,139,156,59,206,12158,8922,8371,835,5704,1832,302,249,3236,1640,762,40,214,580,81,93,40,104,11359,7290,6783,2476,3253,1054,248,259,4069,2259,680,737,213,180,58,63,19,102
"2011","LE16","LE16","Total",25411,18441,17179,3769,10191,3219,661,601,6970,3994,963,807,578,628,159,171,68,227,12794,9808,9128,759,6244,2125,381,299,2986,1629,509,65,304,479,95,115,42,116,12617,8633,8051,3010,3947,1094,280,302,3984,2365,454,742,274,149,64,56,26,111
"2011","LE17","LE17","Total",15090,11189,10513,2196,6286,2031,349,327,3901,2455,492,473,305,176,94,103,37,104,7579,6003,5679,368,3883,1428,200,124,1576,1048,253,43,142,90,55,75,24,51,7511,5186,4834,1828,2403,603,149,203,2325,1407,239,430,163,86,39,28,13,53
"2011","LE18","LE18","Total",23890,16835,15376,3740,9779,1857,793,666,7055,3820,985,762,742,746,252,132,116,319,11873,8822,8067,714,5953,1400,460,295,3051,1578,483,77,364,549,163,82,64,164,12017,8013,7309,3026,3826,457,333,371,4004,2242,502,685,378,197,89,50,52,155
"2011","LE19","LE19","Total",10875,8320,7665,1785,4853,1027,292,363,2555,1506,421,285,240,103,81,62,28,109,5349,4302,3974,263,2970,741,165,163,1047,627,232,32,109,47,45,43,11,62,5526,4018,3691,1522,1883,286,127,200,1508,879,189,253,131,56,36,19,17,47
"2011","LE2","LE2","Total",89152,56206,45986,11326,28591,6069,4315,5905,32946,8507,14228,4312,3474,2425,1146,753,832,1738,44213,30276,24939,3393,17043,4503,2621,2716,13937,3559,7092,417,1812,1057,696,511,462,1049,44939,25930,21047,7933,11548,1566,1694,3189,19009,4948,7136,3895,1662,1368,450,242,370,689
"2011","LE3","LE3","Total",73918,52413,45138,10325,29774,5039,3966,3309,21505,7852,5058,3434,3333,1828,1130,590,720,1607,36726,27903,23991,2398,17789,3804,2336,1576,8823,3371,2440,427,1779,806,650,403,391,887,37192,24510,21147,7927,11985,1235,1630,1733,12682,4481,2618,3007,1554,1022,480,187,329,720
"2011","LE4","LE4","Total",70814,47875,41056,10594,26129,4333,4220,2599,22939,8501,4505,4042,3637,2254,1082,792,884,1672,34708,25879,22253,2893,16039,3321,2327,1299,8829,3485,2232,408,1744,960,621,480,448,873,36106,21996,18803,7701,10090,1012,1893,1300,14110,5016,2273,3634,1893,1294,461,312,436,799
"2011","LE5","LE5","Total",59812,38951,32710,9695,18952,4063,3775,2466,20861,6204,4567,4681,3046,2363,960,707,842,1524,29609,21900,18383,3450,11735,3198,2198,1319,7709,2614,2342,367,1499,887,575,465,434,871,30203,17051,14327,6245,7217,865,1577,1147,13152,3590,2225,4314,1547,1476,385,242,408,653
"2011","LE6","LE6","Total",8917,6547,6111,1412,3813,886,207,229,2370,1543,345,238,166,78,65,47,35,75,4325,3380,3159,234,2284,641,122,99,945,648,169,16,80,32,41,30,25,41,4592,3167,2952,1178,1529,245,85,130,1425,895,176,222,86,46,24,17,10,34
"2011","LE65","LE65","Total",10039,7145,6605,1539,4175,891,296,244,2894,1709,419,393,263,110,90,64,39,111,4971,3828,3541,270,2670,601,170,117,1143,742,207,30,112,52,64,46,26,55,5068,3317,3064,1269,1505,290,126,127,1751,967,212,363,151,58,26,18,13,56
"2011","LE67","LE67","Total",43208,31064,28493,6184,18363,3946,1546,1025,12144,6870,1463,1613,1552,646,481,317,202,603,21524,16625,15316,946,11576,2794,878,431,4899,2964,720,146,799,270,306,199,119,312,21684,14439,13177,5238,6787,1152,668,594,7245,3906,743,1467,753,376,175,118,83,291
"2011","LE7","LE7","Total",32642,23815,22092,5125,13029,3938,848,875,8827,5381,1391,935,699,421,219,205,101,313,16018,12494,11617,849,7952,2816,479,398,3524,2244,697,75,344,164,135,125,60,160,16624,11321,10475,4276,5077,1122,369,477,5303,3137,694,860,355,257,84,80,41,153
"2011","LE8","LE8","Total",25381,18724,17398,4115,10341,2942,622,704,6657,4155,1002,684,530,286,183,147,67,215,12336,9745,9090,645,6368,2077,340,315,2591,1692,495,42,248,114,112,88,37,111,13045,8979,8308,3470,3973,865,282,389,4066,2463,507,642,282,172,71,59,30,104
"2011","LE9","LE9","Total",40515,29739,27429,6143,17155,4131,1279,1031,10776,6480,1383,1304,1106,503,400,251,150,502,20057,15722,14541,973,10654,2914,739,442,4335,2780,723,107,529,196,233,160,91,272,20458,14017,12888,5170,6501,1217,540,589,6441,3700,660,1197,577,307,167,91,59,230
"2011","LN1","LN1","Total",22212,15018,12407,2728,7812,1867,766,1845,7194,3078,2395,670,748,303,229,146,88,317,10765,7752,6584,624,4686,1274,473,695,3013,1341,1074,71,395,132,137,105,51,196,11447,7266,5823,2104,3126,593,293,1150,4181,1737,1321,599,353,171,92,41,37,121
"2011","LN10","LN10","Total",4079,2356,2160,527,1107,526,92,104,1723,1307,112,135,121,48,35,19,16,24,1975,1257,1157,107,687,363,48,52,718,575,55,10,56,22,21,10,7,8,2104,1099,1003,420,420,163,44,52,1005,732,57,125,65,26,14,9,9,16
"2011","LN11","LN11","Total",20745,13738,12540,3377,6967,2196,746,452,7007,4122,706,874,976,329,266,159,110,315,10145,7240,6607,677,4447,1483,429,204,2905,1804,350,78,527,146,170,97,64,170,10600,6498,5933,2700,2520,713,317,248,4102,2318,356,796,449,183,96,62,46,145
"2011","LN12","LN12","Total",9607,4055,3488,1113,1633,742,443,124,5552,3609,284,501,969,189,150,103,67,161,4633,2232,1888,350,1031,507,282,62,2401,1563,134,87,530,87,99,67,40,93,4974,1823,1600,763,602,235,161,62,3151,2046,150,414,439,102,51,36,27,68
"2011","LN13","LN13","Total",5634,3366,3040,811,1492,737,211,115,2268,1343,189,268,342,126,69,53,23,79,2740,1757,1577,170,900,507,132,48,983,589,110,38,189,57,43,38,11,48,2894,1609,1463,641,592,230,79,67,1285,754,79,230,153,69,26,15,12,31
"2011","LN2","LN2","Total",28433,19572,17189,4304,10768,2117,1300,1083,8861,4125,1451,1249,1212,824,415,228,228,526,14047,10214,8982,920,6594,1468,787,445,3833,1780,712,138,655,548,252,144,130,311,14386,9358,8207,3384,4174,649,513,638,5028,2345,739,1111,557,276,163,84,98,215
"2011","LN3","LN3","Total",6527,4407,4069,944,2429,696,205,133,2120,1378,219,229,214,80,73,61,37,72,3181,2288,2098,165,1446,487,126,64,893,619,113,25,101,35,45,40,26,42,3346,2119,1971,779,983,209,79,69,1227,759,106,204,113,45,28,21,11,30
"2011","LN4","LN4","Total",28251,19654,18165,4140,11472,2553,888,601,8597,5269,863,1169,974,322,282,196,120,309,14153,10679,9909,782,7401,1726,512,258,3474,2286,439,100,519,130,176,132,69,178,14098,8975,8256,3358,4071,827,376,343,5123,2983,424,1069,455,192,106,64,51,131
"2011","LN5","LN5","Total",24329,17792,15707,3446,10269,1992,1054,1031,6537,3227,1147,929,854,380,332,200,142,398,12206,9589,8554,757,6407,1390,635,400,2617,1359,567,88,440,163,194,131,82,225,12123,8203,7153,2689,3862,602,419,631,3920,1868,580,841,414,217,138,69,60,173
"2011","LN6","LN6","Total",43341,30015,26237,6540,16318,3379,1464,2314,13326,6649,2908,1606,1588,575,452,275,214,538,20961,15521,13747,1257,10085,2405,855,919,5440,2864,1401,159,800,216,269,178,122,290,22380,14494,12490,5283,6233,974,609,1395,7886,3785,1507,1447,788,359,183,97,92,248
"2011","LN7","LN7","Total",4543,3131,2910,651,1706,553,137,84,1412,838,168,162,164,80,40,31,16,54,2267,1718,1589,114,1107,368,87,42,549,341,78,16,79,35,30,22,12,26,2276,1413,1321,537,599,185,50,42,863,497,90,146,85,45,10,9,4,28
"2011","LN8","LN8","Total",12761,8412,7705,1754,4269,1682,443,264,4349,2693,453,514,515,174,145,106,56,168,6300,4514,4150,361,2678,1111,247,117,1786,1168,223,52,270,73,87,63,35,85,6461,3898,3555,1393,1591,571,196,147,2563,1525,230,462,245,101,58,43,21,83
"2011","LN9","LN9","Total",6962,4542,4200,1041,2272,887,195,147,2420,1520,222,271,312,95,58,50,32,87,3405,2404,2228,223,1433,572,115,61,1001,642,104,32,182,41,37,30,18,47,3557,2138,1972,818,839,315,80,86,1419,878,118,239,130,54,21,20,14,40
"2011","LS1","LS1","Total",5585,3559,2166,148,1805,213,105,1288,2026,52,1856,32,45,41,42,6,19,35,2810,1891,1296,65,1077,154,56,539,919,22,838,4,29,26,19,5,9,23,2775,1668,870,83,728,59,49,749,1107,30,1018,28,16,15,23,1,10,12
"2011","LS10","LS10","Total",26153,18389,15651,3354,10992,1305,1772,966,7764,2758,1476,1270,1586,674,534,253,336,763,12773,9606,8176,682,6514,980,1023,407,3167,1185,728,164,821,269,300,167,188,419,13380,8783,7475,2672,4478,325,749,559,4597,1573,748,1106,765,405,234,86,148,344
"2011","LS11","LS11","Total",25134,17369,14231,3284,9389,1558,2215,923,7765,2392,1241,1530,1619,983,571,302,443,970,13046,9928,8057,1056,5789,1212,1424,447,3118,1071,601,141,893,412,344,230,254,614,12088,7441,6174,2228,3600,346,791,476,4647,1321,640,1389,726,571,227,72,189,356
"2011","LS12","LS12","Total",30517,22156,19269,4100,13125,2044,1931,956,8361,3265,1202,1270,1540,1084,556,331,341,849,15644,11957,10296,979,7786,1531,1229,432,3687,1410,604,153,825,695,360,234,218,554,14873,10199,8973,3121,5339,513,702,524,4674,1855,598,1117,715,389,196,97,123,295
"2011","LS13","LS13","Total",25822,18845,16699,3670,11328,1701,1469,677,6977,3160,931,964,1345,577,463,268,226,625,12543,9682,8469,684,6552,1233,927,286,2861,1301,498,130,690,242,295,198,133,384,13279,9163,8230,2986,4776,468,542,391,4116,1859,433,834,655,335,168,70,93,241
"2011","LS14","LS14","Total",24276,16428,14066,3582,8971,1513,1710,652,7848,3314,1027,1157,1729,621,547,289,319,748,11559,8431,7092,654,5339,1099,1041,298,3128,1379,468,155,879,247,358,203,182,427,12717,7997,6974,2928,3632,414,669,354,4720,1935,559,1002,850,374,189,86,137,321
"2011","LS15","LS15","Total",25345,17795,16047,3754,10229,2064,1003,745,7550,4608,897,768,901,376,294,207,153,370,12289,9178,8206,635,6021,1550,657,315,3111,1942,465,86,449,169,192,156,101,239,13056,8617,7841,3119,4208,514,346,430,4439,2666,432,682,452,207,102,51,52,131
"2011","LS16","LS16","Total",26703,18091,15831,3518,9785,2528,995,1265,8612,4045,2358,892,901,416,277,202,158,383,13002,9476,8267,769,5725,1773,658,551,3526,1658,1114,96,487,171,189,141,102,256,13701,8615,7564,2749,4060,755,337,714,5086,2387,1244,796,414,245,88,61,56,127
